DrugBank_ID,DrugBank_SMILES
DrugBank_860,CN(CCCCCCCCCCN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C)C(=O)OC2=CC=CC(=C2)[N+](C)(C)C
DrugBank_861,CC(=O)OC1=CC=CC=C1C(=O)O
DrugBank_862,CCC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
DrugBank_863,CC12CCC3C(C1CCC2O)C(CC4=C3C=CC(=C4)O)CCCCCCCCCS(=O)CCCC(C(F)(F)F)(F)F
DrugBank_864,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCN(C4=O)S(=O)(=O)C)C(=O)O)C
DrugBank_865,C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N
DrugBank_866,CC(C)(C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O
DrugBank_867,C1=CN=CC=C1C(=O)NN
DrugBank_868,CNS(=O)(=O)CCC1=CC2=C(C=C1)NC=C2C3CCN(CC3)C
DrugBank_869,CN(C)CCC1=CNC2=C1C=C(C=C2)CN3C=NC=N3
DrugBank_870,CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O
DrugBank_871,CCNC1CC(C(C(C1OC2C(C(C(CO2)(C)O)NC)O)O)OC3C(CC=C(O3)CN)N)N
DrugBank_872,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(=O)CC4
DrugBank_873,CCC12CCC3C(C1CCC2(C#C)OC(=O)C)CCC4=CC(=NO)CCC34
DrugBank_874,C1CC(C1)(C(=O)O)C(=O)O.[NH2-].[NH2-].[Pt+2]
DrugBank_875,CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
DrugBank_876,CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
DrugBank_877,CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C
DrugBank_878,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
DrugBank_879,C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)O
DrugBank_880,C1CN=C(N1)NC2=C(C=C(C=C2Cl)N)Cl
DrugBank_881,CCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C=C(C=C2C)C5=NC6=CC=CC=C6N5C
DrugBank_882,C1CC2=C(C=CC(=C2)Cl)C(=C3CCNCC3)C4=C1C=CC=N4
DrugBank_883,CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N
DrugBank_884,CC1=C(N=CN1)CN2CCC3=C(C2=O)C4=CC=CC=C4N3C
DrugBank_885,CC1C(C(=O)NC(C(=O)N2CCCC2C(=O)N(CC(=O)N(C(C(=O)O1)C(C)C)C)C)C(C)C)NC(=O)C3=C4C(=C(C=C3)C)OC5=C(C(=O)C(=C(C5=N4)C(=O)NC6C(OC(=O)C(N(C(=O)CN(C(=O)C7CCCN7C(=O)C(NC6=O)C(C)C)C)C)C(C)C)C)N)C
DrugBank_886,S=[Se]
DrugBank_887,CN1CCCC(CC1)N2C(=O)C3=CC=CC=C3C(=N2)CC4=CC=C(C=C4)Cl
DrugBank_888,C1=CC(=CC=C1C2C(C(=O)N2C3=CC=C(C=C3)F)CCC(C4=CC=C(C=C4)F)O)O
DrugBank_889,C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O
DrugBank_890,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO
DrugBank_891,CCC1C2(C(C(C(=O)C(CC(C(C(C(=O)C(C(=O)O1)C)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)N(C(=O)O2)CCCCN4C=C(N=C4)C5=CN=CC=C5)C
DrugBank_892,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)O
DrugBank_893,CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O
DrugBank_894,CN(C)CCOC(=O)C(C1=CC=CC=C1)C2(CCCC2)O
DrugBank_895,CCC(=O)NCCC1CCC2=C1C3=C(C=C2)OCC3
DrugBank_896,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C
DrugBank_897,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C
DrugBank_898,CC(CC1=CC=C(C=C1)OC)NCC(C2=CC(=C(C=C2)O)NC=O)O
DrugBank_899,CC12CCC3C(C1CCC2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CCC35
DrugBank_900,CN1C2=C(C(=O)N(C1=O)C)NC(=N2)Cl.CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
DrugBank_901,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C
DrugBank_902,C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O
DrugBank_903,C1=CC(=C(C=C1CCN)O)O
DrugBank_904,CCN(C)C(=O)OC1=CC=CC(=C1)C(C)N(C)C
DrugBank_905,CC12CCC3C(C1CCC2=O)CC(=C)C4=CC(=O)C=CC34C
DrugBank_906,C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3
DrugBank_907,COC(=O)CCC(=O)CN
DrugBank_908,CN1C=NC(=C1SC2=NC=NC3=C2NC=N3)[N+](=O)[O-]
DrugBank_909,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N
DrugBank_910,CCP(CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+]
DrugBank_911,C1CCC(CC1)(CC(=O)O)CN
DrugBank_912,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
DrugBank_913,CNC1CCC2=C(C1)C3=C(N2)C=CC(=C3)C(=O)N
DrugBank_914,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl
DrugBank_915,CC1(C(N2C(S1)C(C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C
DrugBank_916,CC(C)(C)NCC(C1=CC(=C(C=C1)O)CO)O
DrugBank_917,CCCCN1CCCCC1C(=O)NC2=C(C=CC=C2C)C
DrugBank_918,C1=CC2=C(C(=C1)OCC(COC3=CC=CC4=C3C(=O)C=C(O4)C(=O)O)O)C(=O)C=C(O2)C(=O)O
DrugBank_919,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N
DrugBank_920,C(=O)(N)NO
DrugBank_921,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3
DrugBank_922,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl
DrugBank_923,CS(=O)(=O)OCCCCOS(=O)(=O)C
DrugBank_924,CC(C1=CC(=CC=C1)C(=O)C2=CC=CC=C2)C(=O)O
DrugBank_925,CC[N+](C)(C)C1=CC(=CC=C1)O
DrugBank_926,CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
DrugBank_927,CC(C1=CC=CC2=CC=CC=C21)NCCCC3=CC(=CC=C3)C(F)(F)F
DrugBank_928,CCC(=O)OC1(C(CC2C1(CC(C3(C2CCC4=CC(=O)C=CC43C)F)O)C)C)C(=O)CCl
DrugBank_929,C1=CC(=CC=C1C(=O)NCCC(=O)O)N=NC2=CC(=C(C=C2)O)C(=O)O
DrugBank_930,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N
DrugBank_931,COC1=C(C=C(C=C1)Cl)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
DrugBank_932,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C
DrugBank_933,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl
DrugBank_934,CC(C[N+](C)(C)C)OC(=O)N
DrugBank_935,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O
DrugBank_936,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)NC(N2)C(Cl)Cl
DrugBank_937,CC1=C(C(=O)C2=CC=CC=C2C1=O)CC=C(C)CCCC(C)CCCC(C)CCCC(C)C
DrugBank_938,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C
DrugBank_939,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)O)O
DrugBank_940,CC(C)C1=CC2=C(C=C1)OC3=NC(=C(C=C3C2=O)C(=O)O)N
DrugBank_941,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
DrugBank_942,COC(C(Cl)Cl)(F)F
DrugBank_943,CCCCC1=NC2(CCCC2)C(=O)N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5
DrugBank_944,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC(=C5CN(C)C)O)N=C4C3=C2)O
DrugBank_945,C#CC1(CCCCC1)OC(=O)N
DrugBank_946,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
DrugBank_947,C1=NC2=C(N1)C(=S)N=CN2
DrugBank_948,CC=CCC=CCCC(=O)C1C(O1)C(=O)N
DrugBank_949,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N
DrugBank_950,CC1=CC(=C(C=C1)O)C(CCN(C(C)C)C(C)C)C2=CC=CC=C2
DrugBank_951,CC(CC1=CC=CC=C1)N(C)CC#C
DrugBank_952,CCC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO
DrugBank_953,CC(C)OC(=O)C(C)(C)OC1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)Cl
DrugBank_954,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O
DrugBank_955,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
DrugBank_956,CC12CC3CC(C1)(CC(C3)(C2)N)C
DrugBank_957,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F
DrugBank_958,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C
DrugBank_959,CCCCC(C1(CCC2C(O1)CC(=O)C2CCCCCCC(=O)O)O)(F)F
DrugBank_960,CC(=O)OCC(=O)C12C(CC3C1(CC(C4(C3CC(C5=CC(=O)C=CC54C)F)F)O)C)OC(O2)(C)C
DrugBank_961,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO
DrugBank_962,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
DrugBank_963,CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O
DrugBank_964,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)O)C
DrugBank_965,CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C
DrugBank_966,C1=CN(C=C(C1=O)O)CC(C(=O)O)N
DrugBank_967,CC1=C(C(=CC=C1)C)NC(=O)C(C)N
DrugBank_968,CCOP(=O)(OCC)SCC[N+](C)(C)C
DrugBank_969,C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2
DrugBank_970,CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O
DrugBank_971,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C
DrugBank_972,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)O)C
DrugBank_973,CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
DrugBank_974,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)CCO
DrugBank_975,CC(C)NCC(C1=CC(=C(C=C1)O)O)O
DrugBank_976,CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC
DrugBank_977,CC1=C(SC=N1)C=CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O
DrugBank_978,CC1=CN=C(C=N1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3
DrugBank_979,C1C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])C(=N1)C3=CC=CC=C3Cl
DrugBank_980,CC(CN1C2=CC=CC=C2SC3=CC=CC=C31)N(C)C
DrugBank_981,CC1CCC(CC1=CC=C2CCCC3(C2CCC3C(C)C=CC(C)C(C)C)C)O
DrugBank_982,C1CN2CCC1C(C2)CN3C4=CC=CC=C4SC5=CC=CC=C53
DrugBank_983,CC(C)(C)C(C(=O)NC(CC1=CC=CC=C1)C(CN(CC2=CC=C(C=C2)C3=CC=CC=N3)NC(=O)C(C(C)(C)C)NC(=O)OC)O)NC(=O)OC
DrugBank_984,C1=NC2=C(N=C(N=C2N1C3C(C(C(O3)CO)O)O)F)N
DrugBank_985,C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3
DrugBank_986,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2
DrugBank_987,CC(C)C1=C(C(=C(N1CCC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4
DrugBank_988,CC(O)(P(=O)(O)O)P(=O)(O)O
DrugBank_989,CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)O)O
DrugBank_990,CCCCCN=C(N)NN=CC1=CNC2=C1C=C(C=C2)OC
DrugBank_991,C=CC(CCC(=O)O)N
DrugBank_992,CCOC(=O)C1(CCN(CC1)CCC(C#N)(C2=CC=CC=C2)C3=CC=CC=C3)C4=CC=CC=C4
DrugBank_993,CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O
DrugBank_994,CCCCCCCCCCCC(CC1C(C(=O)O1)CCCCCC)OC(=O)C(CC(C)C)NC=O
DrugBank_995,CCOCCN1C2=CC=CC=C2N=C1N3CCCN(CC3)C
DrugBank_996,CCC1C(COC1=O)CC2=CN=CN2C
DrugBank_997,CCOC(=O)C1=CC=C(C=C1)N
DrugBank_998,CC(CCCN)NC1=C2C(=CC(=C1)OC)C=CC=N2
DrugBank_999,CC#CCC(C)C(C=CC1C(CC2C1CC(=CCCCC(=O)O)C2)O)O
DrugBank_1000,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=CC=CC=C45)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
DrugBank_1001,C[N+]1(CCCC1)CCCCC[N+]2(CCCC2)C
DrugBank_1002,CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32
DrugBank_1003,CC1C(C(C(C(O1)OC2CC(C3(C4C(CCC3(C2)O)C5(CCC(C5(CC4O)C)C6=CC(=O)OC6)O)CO)O)O)O)O
DrugBank_1004,CS(=O)C
DrugBank_1005,COC1=C(C=C(C=C1)C2CC(=O)C3=C(C=C(C=C3O2)O)O)O
DrugBank_1006,CC(C)N1C2=CC=CC=C2C(=C1C=CC(CC(CC(=O)O)O)O)C3=CC=C(C=C3)F
DrugBank_1007,CC(C)NCC1CCC2=CC(=C(C=C2N1)[N+](=O)[O-])CO
DrugBank_1008,CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
DrugBank_1009,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C
DrugBank_1010,C1=NC(=O)NC(=C1F)N
DrugBank_1011,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
DrugBank_1012,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)C2C(C(C(O2)C)O)O
DrugBank_1013,C1=CC(=CC=C1CCCCNCC(C2=CC(=C(C=C2)O)O)O)O
DrugBank_1014,CCN(CC)CCCC(C)NC1=C2C=C(C=CC2=NC3=C1C=CC(=C3)Cl)OC
DrugBank_1015,CNC1CCC(C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl
DrugBank_1016,CC(C)CC(C1(CCC1)C2=CC=C(C=C2)Cl)N(C)C
DrugBank_1017,CC1CN(CCC1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F
DrugBank_1018,CCC1(C(=O)C(CNC1=O)C)CC
DrugBank_1019,CC12CCC3C(C1CCC2O)CCC45C3(CC(=C(C4O5)O)C#N)C
DrugBank_1020,C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
DrugBank_1021,CCC(C)CCCCC(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC(C(C)O)C(=O)NC(CCNCS(=O)(=O)[O-])C(=O)NC1CCNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CCNCS(=O)(=O)[O-])CC(C)C)CC(C)C)CCNCS(=O)(=O)[O-])CCNCS(=O)(=O)[O-])C(C)O.[Na+].[Na+].[Na+].[Na+].[Na+]
DrugBank_1022,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O
DrugBank_1023,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
DrugBank_1024,CN(C)CCC(C1=CC=C(C=C1)Cl)C2=CC=CC=N2
DrugBank_1025,CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
DrugBank_1026,C1CC2C3C(C[S+]2C1)N(C(=O)N3CC4=CC=CC=C4)CC5=CC=CC=C5
DrugBank_1027,C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O
DrugBank_1028,CCCCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)OCCN(CC)CC)I
DrugBank_1029,CC1=NS(=O)(=O)C2=C(N1)C=CC(=C2)Cl
DrugBank_1030,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2
DrugBank_1031,C1=CC=C(C=C1)CC(=O)NC(=O)N
DrugBank_1032,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)CC1=CC=CC=C1Cl)CC2=CC=CC=C2Cl
DrugBank_1033,C1=CC(=CC2=NC3=C(C=CC(=C3)N)C=C21)N
DrugBank_1034,CCCCNC(=O)NS(=O)(=O)C1=CC=C(C=C1)C
DrugBank_1035,COC1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O
DrugBank_1036,CC12CCC3C(C1CCC2C(=O)NC4=C(C=CC(=C4)C(F)(F)F)C(F)(F)F)CCC5C3(C=CC(=O)N5)C
DrugBank_1037,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
DrugBank_1038,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O
DrugBank_1039,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCCCOC
DrugBank_1040,CCC(=O)OCC(=O)C1(CCC2C1(CC(C3C2CCC4=CC(=O)C=CC34C)O)C)OC(=O)OCC
DrugBank_1041,CC(C)N=C(N)N=C(N)NC1=CC=C(C=C1)Cl
DrugBank_1042,CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
DrugBank_1043,C1=CC(=CC=C1SC(P(=O)(O)O)P(=O)(O)O)Cl
DrugBank_1044,CC12CCC3C(C1CCC2C(=O)COC(=O)C(C)(C)C)CCC4=CC(=O)CCC34C
DrugBank_1045,C[N+]1(CCC2=CC(=C(C(=C2C1CC3=CC(=C(C(=C3)OC)OC)OC)OC)OC)OC)CCCOC(=O)CCC(=O)OCCC[N+]4(CCC5=CC(=C(C(=C5C4CC6=CC(=C(C(=C6)OC)OC)OC)OC)OC)OC)C
DrugBank_1046,COC1=CC=CC=C1OCCNCC(COC2=CC=CC3=C2C4=CC=CC=C4N3)O
DrugBank_1047,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
DrugBank_1048,C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4
DrugBank_1049,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CSC3=CC=NC=C3)SC1)C(=O)O
DrugBank_1050,CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O
DrugBank_1051,CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)O)OS(=O)(=O)O)O)O)C(CC(=O)N)O)C)O)O)O
DrugBank_1052,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31
DrugBank_1053,C(CN)CNCCSP(=O)(O)O
DrugBank_1054,C1=C(C=C(C(=C1S(=O)(=O)N)Cl)Cl)S(=O)(=O)N
DrugBank_1055,C1=CC(=CC=C1NCS(=O)O)S(=O)(=O)C2=CC=C(C=C2)NCS(=O)O
DrugBank_1056,CN1CCC(CC1)OC(C2=CC=CC=C2)C3=CC=CC=C3
DrugBank_1057,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O
DrugBank_1058,CC1=C(OC2=C(C1=O)C=CC=C2C(=O)OCCN3CCCCC3)C4=CC=CC=C4
DrugBank_1059,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
DrugBank_1060,CC=CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O
DrugBank_1061,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31
DrugBank_1062,CC1C=CC=CC=CC=CC=CC=CC=CC(CC(C(C(CC(=O)CC(CC(CC(CC(=O)CCCC(=O)CC(=O)OC1C(C)CC(C)C(CC(=O)C2=CC=C(C=C2)N)O)O)O)O)O)C(=O)O)O)OC3C(C(C(C(O3)C)O)N)O
DrugBank_1063,C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl
DrugBank_1064,CCCC(C)C1(C(=O)NC(=S)NC1=O)CC=C
DrugBank_1065,CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F
DrugBank_1066,CC(C(=O)C1=CC(=CC=C1)Cl)NC(C)(C)C
DrugBank_1067,CC1=C(C=CC2=C1C(=NC(=N2)N)N)CNC3=CC(=C(C(=C3)OC)OC)OC
DrugBank_1068,CC[N+](C)(C)CC1=CC=CC=C1Br
DrugBank_1069,C(C(F)(F)F)(Cl)Br
DrugBank_1070,CCCCCC(C=CC1C(CC(C1CC=CCCCC(=O)O)O)O)O.C(C(CO)(CO)N)O
DrugBank_1071,CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl
DrugBank_1072,COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC
DrugBank_1073,CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)O)C
DrugBank_1074,[Cl-].[Cl-].[Ca+2]
DrugBank_1075,CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
DrugBank_1076,C1CCC(CC1)N2C(=NN=N2)CCCCOC3=CC4=C(C=C3)NC(=O)CC4
DrugBank_1077,CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl
DrugBank_1078,CC(C)NC(=O)C1=CC=C(C=C1)CNNC
DrugBank_1079,[O-2].[O-2].[O-2].[As+3].[As+3]
DrugBank_1080,C1CCCN(CCC1)CCN=C(N)N
DrugBank_1081,C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl
DrugBank_1082,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)O)O)OC3C(C(C(C(O3)CO)O)N)O)N
DrugBank_1083,CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
DrugBank_1084,CCC1(C(=O)NC(=O)NC1=O)C2=CC=CC=C2
DrugBank_1085,CN(C)CCCC1(C2=C(CO1)C=C(C=C2)C#N)C3=CC=C(C=C3)F
DrugBank_1086,CN1CCN(CC1)C(C2=CC=CC=C2)C3=CC=CC=C3
DrugBank_1087,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
DrugBank_1088,CN1C(S(=O)(=O)CCC1=O)C2=CC=C(C=C2)Cl
DrugBank_1089,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
DrugBank_1090,COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C=CC6=CC(=C(C(=C6)OC)OC)OC
DrugBank_1091,C1CN(P(=O)(OC1)NCCCl)CCCl
DrugBank_1092,CCCNCC(COC1=CC=CC=C1C(=O)CCC2=CC=CC=C2)O
DrugBank_1093,C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O
DrugBank_1094,C1CN(CCC1N2C3=C(C=C(C=C3)Cl)NC2=O)CCCN4C5=CC=CC=C5NC4=O
DrugBank_1095,CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F
DrugBank_1096,CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC
DrugBank_1097,CCOC(=O)CCCCCCCCC(C)C1=CC=C(C=C1)I
DrugBank_1098,CC1=CC(=O)N(C(=C1)C2CCCCC2)O
DrugBank_1099,C(C(F)(F)F)(OC(F)F)F
DrugBank_1100,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl
DrugBank_1101,CCNC(C)CC1=CC(=CC=C1)C(F)(F)F
DrugBank_1102,CN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O
